customer_id,customer_type,age_group,income_range,visit_frequency,avg_spend_customer,price_sensitivity_score,time_slot,day_of_week,is_weekend,total_orders_hour,demand_level,items_ordered,order_value,discount_applied,final_price,discount_purchase_intent,peak_price_tolerance,time_flexibility
2536,Premium,35-44,50k-100k,5,1412,2,Evening,Friday,0,18,Low,"Fries,Pizza",739,23,569.03,Maybe,Maybe,1
2537,Budget,35-44,25k-50k,1,315,4,Evening,Saturday,1,74,High,Fries,355,8,326.6,Definitely,No,1
2538,Regular,35-44,25k-50k,3,710,2,Evening,Wednesday,0,10,Low,Pasta,315,35,204.75,Maybe,Maybe,0
2539,Budget,35-44,<25k,1,241,4,Afternoon,Wednesday,0,32,Medium,"Coke,Burger,Sandwich",782,10,703.8,Definitely,No,1
2540,Regular,35-44,25k-50k,6,619,2,Afternoon,Wednesday,0,30,Medium,"Pasta,Sandwich,Burger",331,17,274.73,Maybe,Maybe,0
2541,Regular,25-34,50k-100k,4,572,4,Night,Saturday,1,14,Low,Pizza,732,37,461.16,Definitely,No,1
2542,Regular,25-34,50k-100k,3,706,2,Evening,Sunday,1,63,High,"Sandwich,Pizza",732,5,695.4,Maybe,Maybe,1
2543,Budget,35-44,<25k,3,381,5,Evening,Wednesday,0,14,Low,"Burger,Sandwich,Pasta",765,33,512.55,Definitely,No,1
2544,Budget,35-44,<25k,3,370,4,Morning,Saturday,1,6,Low,"Pasta,Burger",309,25,231.75,Definitely,No,1
2545,Regular,18-24,25k-50k,5,512,4,Evening,Thursday,0,11,Low,Pizza,727,32,494.36,Definitely,No,1
2546,Budget,18-24,25k-50k,2,321,5,Evening,Sunday,1,60,High,"Pizza,Coke,Burger",703,7,653.79,Definitely,No,1
2547,Regular,25-34,25k-50k,6,469,2,Night,Friday,0,6,Low,"Pizza,Coke,Burger",689,38,427.18,Maybe,Maybe,1
2548,Premium,35-44,100k+,6,1080,1,Afternoon,Sunday,1,29,Medium,"Coke,Sandwich,Pizza",694,19,562.14,No,Yes,0
2549,Regular,18-24,50k-100k,6,532,3,Night,Sunday,1,10,Low,Sandwich,382,36,244.48,Maybe,Maybe,0
2550,Regular,35-44,25k-50k,3,414,3,Afternoon,Sunday,1,39,Medium,"Coke,Pizza,Pasta",348,17,288.84,Maybe,Maybe,1
2551,Regular,25-34,25k-50k,5,773,2,Morning,Thursday,0,15,Low,"Coke,Sandwich,Pizza",691,29,490.61,Maybe,Maybe,0
2552,Budget,25-34,<25k,2,398,4,Evening,Wednesday,0,7,Low,Pizza,451,26,333.74,Definitely,No,1
2553,Regular,18-24,25k-50k,3,451,3,Evening,Friday,0,7,Low,"Coke,Pizza,Fries",550,26,407.0,Maybe,Maybe,0
2554,Regular,35-44,50k-100k,6,541,4,Morning,Sunday,1,8,Low,"Sandwich,Pasta,Burger",564,27,411.72,Definitely,No,1
2555,Budget,18-24,<25k,3,345,4,Afternoon,Sunday,1,34,Medium,Pasta,215,15,182.75,Definitely,No,1
2556,Budget,35-44,<25k,2,226,4,Evening,Tuesday,0,15,Low,Pizza,396,28,285.12,Definitely,No,1
2557,Premium,25-34,50k-100k,9,1189,1,Night,Wednesday,0,14,Low,"Burger,Fries,Pasta",416,24,316.16,No,Yes,0
2558,Budget,35-44,25k-50k,2,357,5,Evening,Wednesday,0,19,Low,"Burger,Coke,Pizza",360,27,262.8,Definitely,No,1
2559,Budget,35-44,25k-50k,2,366,5,Evening,Friday,0,14,Low,"Burger,Sandwich",487,37,306.81,Definitely,No,1
2560,Regular,25-34,50k-100k,6,646,3,Afternoon,Monday,0,25,Medium,Pizza,580,10,522.0,Maybe,Maybe,1
2561,Premium,18-24,50k-100k,6,831,2,Night,Friday,0,12,Low,"Pizza,Burger,Sandwich",273,30,191.1,Maybe,Maybe,1
2562,Budget,18-24,<25k,2,322,5,Afternoon,Friday,0,38,Medium,Fries,700,11,623.0,Definitely,No,1
2563,Regular,25-34,25k-50k,5,772,2,Night,Tuesday,0,16,Low,"Fries,Coke",513,31,353.97,Maybe,Maybe,0
2564,Regular,25-34,25k-50k,5,451,3,Night,Sunday,1,7,Low,"Pizza,Burger,Sandwich",404,33,270.68,Maybe,Maybe,0
2565,Budget,18-24,<25k,2,213,4,Afternoon,Tuesday,0,36,Medium,Burger,239,12,210.32,Definitely,No,1
2566,Budget,25-34,25k-50k,3,208,5,Evening,Friday,0,9,Low,"Coke,Burger,Pizza",577,25,432.75,Definitely,No,1
2567,Regular,25-34,25k-50k,6,712,4,Afternoon,Tuesday,0,24,Medium,Pasta,731,17,606.73,Definitely,No,1
2568,Budget,35-44,<25k,3,347,4,Afternoon,Wednesday,0,31,Medium,"Fries,Sandwich,Pasta",312,12,274.56,Definitely,No,1
2569,Premium,35-44,100k+,6,1307,1,Evening,Friday,0,12,Low,"Sandwich,Fries,Pasta",297,20,237.6,No,Yes,0
2570,Budget,25-34,<25k,2,311,4,Evening,Tuesday,0,17,Low,"Burger,Coke,Pizza",576,20,460.8,Definitely,No,1
2571,Budget,18-24,25k-50k,1,395,4,Afternoon,Thursday,0,22,Medium,"Fries,Coke",379,13,329.73,Definitely,No,1
2572,Regular,18-24,25k-50k,5,686,2,Evening,Saturday,1,50,High,"Burger,Fries,Pasta",361,5,342.95,Maybe,Maybe,0
2573,Regular,18-24,25k-50k,3,673,2,Evening,Sunday,1,53,High,"Fries,Pizza,Pasta",612,1,605.88,Maybe,Maybe,1
2574,Premium,35-44,50k-100k,7,1056,2,Morning,Thursday,0,9,Low,"Sandwich,Coke,Pasta",503,34,331.98,Maybe,Maybe,1
2575,Premium,18-24,50k-100k,8,1254,2,Night,Sunday,1,6,Low,"Coke,Pizza,Burger",265,34,174.9,Maybe,Maybe,1
2576,Regular,25-34,25k-50k,5,636,4,Night,Wednesday,0,12,Low,Pizza,791,26,585.34,Definitely,No,1
2577,Regular,35-44,50k-100k,6,736,4,Evening,Monday,0,19,Low,Pizza,693,29,492.03,Definitely,No,1
2578,Budget,35-44,<25k,2,204,5,Morning,Tuesday,0,9,Low,Pasta,222,31,153.18,Definitely,No,1
2579,Budget,18-24,<25k,1,351,4,Evening,Sunday,1,69,High,"Coke,Burger,Fries",555,8,510.6,Definitely,No,1
2580,Premium,35-44,50k-100k,5,1322,1,Evening,Saturday,1,75,High,"Pizza,Sandwich",344,3,333.68,No,Yes,0
2581,Budget,35-44,25k-50k,2,292,5,Night,Saturday,1,19,Low,"Fries,Pizza,Sandwich",484,38,300.08,Definitely,No,1
2582,Regular,35-44,25k-50k,5,630,3,Evening,Monday,0,16,Low,Coke,463,35,300.95,Maybe,Maybe,1
2583,Premium,18-24,50k-100k,9,1470,2,Evening,Friday,0,8,Low,"Sandwich,Pizza",674,35,438.1,Maybe,Maybe,1
2584,Regular,18-24,25k-50k,3,564,4,Afternoon,Friday,0,27,Medium,Pasta,437,16,367.08,Definitely,No,1
2585,Budget,25-34,<25k,2,345,4,Evening,Wednesday,0,6,Low,"Sandwich,Pizza",718,33,481.06,Definitely,No,1
2586,Regular,18-24,50k-100k,3,663,3,Evening,Sunday,1,66,High,"Coke,Pizza",774,5,735.3,Maybe,Maybe,0
2587,Budget,35-44,25k-50k,2,320,4,Night,Saturday,1,19,Low,"Coke,Fries,Sandwich",566,35,367.9,Definitely,No,1
2588,Premium,35-44,100k+,6,812,2,Evening,Friday,0,18,Low,"Burger,Sandwich,Pizza",517,30,361.9,Maybe,Maybe,1
2589,Regular,18-24,25k-50k,4,781,2,Evening,Sunday,1,50,High,Pizza,459,7,426.87,Maybe,Maybe,1
2590,Regular,18-24,25k-50k,4,489,3,Night,Thursday,0,7,Low,"Pizza,Coke",769,36,492.16,Maybe,Maybe,0
2591,Regular,35-44,25k-50k,3,752,4,Evening,Friday,0,5,Low,"Pasta,Sandwich,Burger",385,21,304.15,Definitely,No,1
2592,Regular,35-44,50k-100k,4,408,2,Afternoon,Friday,0,20,Medium,"Pasta,Burger,Coke",701,13,609.87,Maybe,Maybe,1
2593,Regular,35-44,25k-50k,5,591,2,Morning,Thursday,0,13,Low,Fries,387,36,247.68,Maybe,Maybe,0
2594,Regular,35-44,50k-100k,4,423,4,Evening,Sunday,1,54,High,Pizza,494,9,449.54,Definitely,No,1
2595,Premium,25-34,50k-100k,9,1175,2,Morning,Monday,0,16,Low,Burger,503,30,352.1,Maybe,Maybe,1
2596,Regular,35-44,50k-100k,3,447,4,Evening,Thursday,0,11,Low,"Coke,Pizza,Fries",453,21,357.87,Definitely,No,1
2597,Premium,18-24,50k-100k,8,1021,1,Afternoon,Thursday,0,29,Medium,"Pasta,Coke,Pizza",639,10,575.1,No,Yes,0
2598,Premium,25-34,50k-100k,7,1016,2,Evening,Monday,0,12,Low,"Sandwich,Fries,Pasta",674,26,498.76,Maybe,Maybe,0
2599,Budget,25-34,25k-50k,1,358,5,Night,Friday,0,14,Low,"Sandwich,Pasta",487,31,336.03,Definitely,No,1
2600,Budget,25-34,<25k,3,304,4,Evening,Sunday,1,62,High,"Sandwich,Pasta",669,7,622.17,Definitely,No,1
2601,Premium,25-34,50k-100k,7,1364,1,Night,Monday,0,8,Low,Burger,507,24,385.32,No,Yes,0
2602,Regular,35-44,25k-50k,3,554,3,Evening,Friday,0,8,Low,"Pasta,Coke",307,31,211.83,Maybe,Maybe,0
2603,Budget,25-34,<25k,1,312,4,Evening,Sunday,1,74,High,Pizza,378,3,366.66,Definitely,No,1
2604,Budget,25-34,25k-50k,1,268,5,Evening,Friday,0,9,Low,"Sandwich,Burger,Fries",675,28,486.0,Definitely,No,1
2605,Budget,35-44,25k-50k,2,284,4,Evening,Tuesday,0,11,Low,Sandwich,206,25,154.5,Definitely,No,1
2606,Budget,35-44,<25k,1,214,4,Night,Friday,0,17,Low,"Coke,Sandwich,Pasta",559,35,363.35,Definitely,No,1
2607,Premium,25-34,100k+,5,955,1,Evening,Monday,0,11,Low,"Burger,Pasta,Pizza",598,22,466.44,No,Yes,0
2608,Budget,18-24,25k-50k,3,305,4,Night,Sunday,1,9,Low,Pasta,788,38,488.56,Definitely,No,1
2609,Premium,35-44,100k+,6,847,2,Afternoon,Friday,0,30,Medium,"Pasta,Coke",606,18,496.92,Maybe,Maybe,1
2610,Premium,25-34,100k+,6,815,2,Night,Wednesday,0,17,Low,"Burger,Coke,Fries",333,31,229.77,Maybe,Maybe,0
2611,Budget,35-44,25k-50k,3,285,5,Evening,Tuesday,0,19,Low,"Coke,Sandwich,Fries",453,20,362.4,Definitely,No,1
2612,Budget,18-24,25k-50k,3,375,4,Afternoon,Wednesday,0,31,Medium,"Fries,Pizza",741,12,652.08,Definitely,No,1
2613,Regular,25-34,50k-100k,6,772,4,Evening,Tuesday,0,15,Low,"Pasta,Sandwich",405,30,283.5,Definitely,No,1
2614,Regular,18-24,50k-100k,6,658,4,Night,Sunday,1,9,Low,Sandwich,337,34,222.42,Definitely,No,1
2615,Regular,25-34,50k-100k,5,752,4,Afternoon,Sunday,1,25,Medium,"Coke,Fries,Burger",737,15,626.45,Definitely,No,1
2616,Budget,35-44,<25k,1,314,5,Night,Monday,0,6,Low,"Pasta,Coke,Pizza",714,30,499.8,Definitely,No,1
2617,Premium,18-24,100k+,6,1426,1,Afternoon,Friday,0,28,Medium,"Pasta,Sandwich",467,12,410.96,No,Yes,0
2618,Regular,18-24,50k-100k,3,439,3,Morning,Wednesday,0,5,Low,"Coke,Pasta,Burger",318,26,235.32,Maybe,Maybe,0
2619,Budget,35-44,25k-50k,1,291,5,Evening,Monday,0,9,Low,"Coke,Sandwich,Fries",764,29,542.44,Definitely,No,1
2620,Regular,25-34,25k-50k,5,633,3,Night,Thursday,0,6,Low,"Pasta,Coke",224,38,138.88,Maybe,Maybe,0
2621,Budget,25-34,<25k,3,295,5,Evening,Saturday,1,77,High,"Pizza,Pasta,Coke",456,1,451.44,Definitely,No,1
2622,Budget,35-44,25k-50k,2,235,4,Night,Sunday,1,7,Low,"Coke,Fries,Sandwich",456,29,323.76,Definitely,No,1
2623,Premium,35-44,100k+,5,1489,1,Morning,Thursday,0,12,Low,"Fries,Burger,Pizza",418,27,305.14,No,Yes,0
2624,Regular,25-34,50k-100k,5,405,4,Night,Tuesday,0,5,Low,"Pizza,Burger,Fries",665,38,412.3,Definitely,No,1
2625,Premium,18-24,100k+,7,1492,1,Afternoon,Thursday,0,21,Medium,"Fries,Pasta",779,15,662.15,No,Yes,0
2626,Budget,18-24,25k-50k,3,237,5,Evening,Monday,0,18,Low,"Burger,Pizza",500,29,355.0,Definitely,No,1
2627,Budget,18-24,<25k,2,337,4,Evening,Saturday,1,75,High,"Pasta,Coke",604,4,579.84,Definitely,No,1
2628,Regular,25-34,25k-50k,6,576,2,Evening,Tuesday,0,13,Low,Sandwich,732,25,549.0,Maybe,Maybe,0
2629,Premium,25-34,50k-100k,7,1319,1,Afternoon,Sunday,1,34,Medium,Pizza,246,11,218.94,No,Yes,0
2630,Budget,25-34,25k-50k,2,232,5,Night,Monday,0,18,Low,"Fries,Coke,Pasta",260,31,179.4,Definitely,No,1
2631,Regular,18-24,50k-100k,6,693,3,Evening,Wednesday,0,10,Low,Pizza,518,26,383.32,Maybe,Maybe,1
2632,Budget,25-34,25k-50k,3,276,4,Evening,Monday,0,14,Low,"Sandwich,Fries,Burger",582,20,465.6,Definitely,No,1
2633,Budget,35-44,25k-50k,1,257,5,Evening,Thursday,0,7,Low,"Burger,Sandwich,Pasta",328,38,203.36,Definitely,No,1
2634,Regular,18-24,25k-50k,5,532,4,Evening,Saturday,1,75,High,"Fries,Burger,Coke",733,5,696.35,Definitely,No,1
2635,Regular,18-24,50k-100k,5,527,3,Night,Saturday,1,15,Low,"Pasta,Fries",204,27,148.92,Maybe,Maybe,1
2636,Regular,35-44,50k-100k,5,536,2,Evening,Friday,0,7,Low,"Burger,Pizza,Coke",742,39,452.62,Maybe,Maybe,0
2637,Budget,35-44,25k-50k,3,255,4,Evening,Monday,0,17,Low,"Pasta,Pizza",761,33,509.87,Definitely,No,1
2638,Budget,25-34,25k-50k,1,237,4,Morning,Wednesday,0,13,Low,"Coke,Sandwich",537,25,402.75,Definitely,No,1
2639,Budget,18-24,25k-50k,3,311,4,Evening,Thursday,0,5,Low,"Burger,Pasta",544,27,397.12,Definitely,No,1
2640,Budget,18-24,25k-50k,3,299,4,Evening,Friday,0,13,Low,"Pizza,Sandwich",523,30,366.1,Definitely,No,1
2641,Regular,18-24,50k-100k,4,691,2,Afternoon,Saturday,1,23,Medium,"Pizza,Sandwich,Burger",715,18,586.3,Maybe,Maybe,0
2642,Premium,18-24,100k+,5,1031,2,Evening,Sunday,1,52,High,"Sandwich,Burger",476,0,476.0,Maybe,Maybe,0
2643,Regular,25-34,50k-100k,4,581,2,Evening,Tuesday,0,11,Low,Fries,595,31,410.55,Maybe,Maybe,0
2644,Regular,35-44,25k-50k,5,492,3,Evening,Tuesday,0,5,Low,Fries,502,29,356.42,Maybe,Maybe,1
2645,Regular,25-34,50k-100k,4,617,3,Night,Sunday,1,19,Low,Fries,306,39,186.66,Maybe,Maybe,0
2646,Budget,35-44,25k-50k,1,274,4,Night,Sunday,1,7,Low,"Fries,Pasta,Coke",342,21,270.18,Definitely,No,1
2647,Regular,35-44,50k-100k,6,659,3,Evening,Monday,0,10,Low,"Sandwich,Coke",440,33,294.8,Maybe,Maybe,0
2648,Regular,18-24,50k-100k,6,633,2,Afternoon,Tuesday,0,34,Medium,"Coke,Burger,Sandwich",531,10,477.9,Maybe,Maybe,0
2649,Budget,25-34,25k-50k,3,374,4,Evening,Thursday,0,19,Low,"Fries,Sandwich,Burger",283,31,195.27,Definitely,No,1
2650,Budget,18-24,25k-50k,1,321,5,Evening,Thursday,0,14,Low,Pizza,741,26,548.34,Definitely,No,1
2651,Budget,18-24,25k-50k,3,222,4,Afternoon,Tuesday,0,24,Medium,Sandwich,662,16,556.08,Definitely,No,1
2652,Premium,18-24,100k+,6,1077,1,Evening,Wednesday,0,12,Low,"Coke,Fries,Sandwich",519,23,399.63,No,Yes,0
2653,Regular,25-34,50k-100k,4,620,4,Evening,Wednesday,0,8,Low,Coke,537,34,354.42,Definitely,No,1
2654,Budget,35-44,<25k,1,262,4,Evening,Saturday,1,51,High,"Pasta,Burger,Coke",218,6,204.92,Definitely,No,1
2655,Budget,18-24,<25k,3,392,5,Evening,Tuesday,0,15,Low,Coke,703,37,442.89,Definitely,No,1
2656,Regular,18-24,25k-50k,6,641,2,Evening,Saturday,1,50,High,"Pizza,Coke",256,2,250.88,Maybe,Maybe,1
2657,Budget,25-34,<25k,3,365,4,Evening,Thursday,0,13,Low,Burger,421,27,307.33,Definitely,No,1
2658,Regular,18-24,50k-100k,6,651,4,Afternoon,Wednesday,0,20,Medium,"Coke,Sandwich,Fries",692,18,567.44,Definitely,No,1
2659,Regular,18-24,25k-50k,3,740,2,Evening,Monday,0,13,Low,"Sandwich,Fries",694,39,423.34,Maybe,Maybe,0
2660,Budget,35-44,25k-50k,2,393,4,Evening,Friday,0,5,Low,"Pasta,Pizza",739,20,591.2,Definitely,No,1
2661,Premium,18-24,100k+,6,1362,2,Night,Friday,0,13,Low,Burger,624,29,443.04,Maybe,Maybe,1
2662,Premium,35-44,50k-100k,5,1252,2,Evening,Monday,0,6,Low,"Burger,Coke,Pizza",408,35,265.2,Maybe,Maybe,0
2663,Regular,25-34,25k-50k,4,435,4,Afternoon,Thursday,0,38,Medium,"Burger,Coke",753,12,662.64,Definitely,No,1
2664,Budget,18-24,<25k,3,374,4,Afternoon,Wednesday,0,31,Medium,"Pizza,Sandwich",498,11,443.22,Definitely,No,1
2665,Premium,25-34,50k-100k,9,856,1,Evening,Friday,0,9,Low,Sandwich,209,25,156.75,No,Yes,0
2666,Regular,25-34,25k-50k,4,666,4,Evening,Friday,0,11,Low,"Burger,Pizza",732,37,461.16,Definitely,No,1
2667,Premium,35-44,100k+,8,1041,1,Evening,Monday,0,9,Low,"Pizza,Burger,Sandwich",577,21,455.83,No,Yes,0
2668,Regular,35-44,25k-50k,6,696,2,Morning,Friday,0,5,Low,Burger,428,34,282.48,Maybe,Maybe,1
2669,Regular,35-44,50k-100k,4,507,3,Night,Wednesday,0,15,Low,"Sandwich,Fries,Burger",581,39,354.41,Maybe,Maybe,1
2670,Budget,25-34,25k-50k,3,292,5,Afternoon,Tuesday,0,24,Medium,"Coke,Pizza",541,17,449.03,Definitely,No,1
2671,Regular,25-34,25k-50k,4,400,3,Afternoon,Friday,0,23,Medium,"Coke,Pasta,Sandwich",260,13,226.2,Maybe,Maybe,0
2672,Budget,35-44,25k-50k,2,331,4,Evening,Friday,0,15,Low,Sandwich,655,34,432.3,Definitely,No,1
2673,Budget,25-34,25k-50k,2,279,4,Morning,Thursday,0,8,Low,Coke,575,35,373.75,Definitely,No,1
2674,Regular,25-34,50k-100k,3,652,4,Evening,Saturday,1,68,High,"Coke,Burger",389,7,361.77,Definitely,No,1
2675,Budget,35-44,25k-50k,2,352,5,Evening,Wednesday,0,9,Low,Burger,643,33,430.81,Definitely,No,1
2676,Regular,25-34,25k-50k,5,603,4,Afternoon,Monday,0,21,Medium,Sandwich,727,15,617.95,Definitely,No,1
2677,Premium,18-24,50k-100k,9,1234,1,Evening,Sunday,1,68,High,"Pasta,Fries,Coke",448,4,430.08,No,Yes,0
2678,Budget,35-44,<25k,2,350,4,Evening,Wednesday,0,6,Low,Pasta,516,23,397.32,Definitely,No,1
2679,Premium,18-24,50k-100k,8,1483,1,Morning,Sunday,1,18,Low,"Burger,Sandwich",741,34,489.06,No,Yes,0
2680,Budget,18-24,25k-50k,1,273,4,Evening,Sunday,1,79,High,"Pizza,Fries",284,3,275.48,Definitely,No,1
2681,Budget,18-24,25k-50k,3,283,4,Night,Saturday,1,15,Low,"Fries,Sandwich,Burger",549,24,417.24,Definitely,No,1
2682,Regular,18-24,25k-50k,3,540,2,Evening,Wednesday,0,8,Low,Burger,604,27,440.92,Maybe,Maybe,1
2683,Budget,35-44,<25k,2,253,5,Evening,Friday,0,9,Low,"Pizza,Burger,Pasta",580,28,417.6,Definitely,No,1
2684,Premium,25-34,100k+,9,886,1,Evening,Monday,0,7,Low,Sandwich,597,22,465.66,No,Yes,0
2685,Regular,18-24,50k-100k,3,542,3,Afternoon,Tuesday,0,33,Medium,Pizza,719,18,589.58,Maybe,Maybe,0
2686,Budget,35-44,<25k,1,240,5,Evening,Saturday,1,62,High,"Coke,Sandwich",474,7,440.82,Definitely,No,1
2687,Budget,18-24,<25k,3,379,4,Night,Wednesday,0,7,Low,Sandwich,725,24,551.0,Definitely,No,1
2688,Regular,35-44,50k-100k,3,471,2,Evening,Monday,0,19,Low,"Pasta,Pizza",281,37,177.03,Maybe,Maybe,1
2689,Budget,35-44,25k-50k,1,314,5,Evening,Sunday,1,55,High,"Fries,Pizza",241,3,233.77,Definitely,No,1
2690,Budget,18-24,<25k,1,219,4,Night,Monday,0,8,Low,"Coke,Fries,Pasta",330,30,231.0,Definitely,No,1
2691,Budget,18-24,25k-50k,2,312,5,Evening,Tuesday,0,10,Low,Pizza,220,20,176.0,Definitely,No,1
2692,Budget,25-34,<25k,2,208,5,Night,Tuesday,0,7,Low,"Fries,Pizza",747,23,575.19,Definitely,No,1
2693,Budget,18-24,<25k,1,236,5,Evening,Sunday,1,57,High,Pasta,596,9,542.36,Definitely,No,1
2694,Budget,18-24,<25k,2,224,5,Night,Sunday,1,11,Low,Burger,528,28,380.16,Definitely,No,1
2695,Regular,25-34,50k-100k,3,476,2,Evening,Friday,0,12,Low,"Sandwich,Coke",647,37,407.61,Maybe,Maybe,1
2696,Premium,18-24,100k+,9,960,2,Night,Friday,0,6,Low,Burger,288,22,224.64,Maybe,Maybe,1
2697,Budget,25-34,25k-50k,3,394,4,Evening,Sunday,1,57,High,Fries,667,5,633.65,Definitely,No,1
2698,Budget,18-24,<25k,2,319,4,Afternoon,Wednesday,0,21,Medium,"Pizza,Burger,Fries",640,15,544.0,Definitely,No,1
2699,Budget,35-44,25k-50k,2,309,5,Night,Sunday,1,9,Low,Coke,362,33,242.54,Definitely,No,1
2700,Regular,18-24,25k-50k,4,638,4,Evening,Thursday,0,10,Low,"Pasta,Burger,Coke",470,33,314.9,Definitely,No,1
2701,Regular,25-34,25k-50k,4,651,3,Night,Sunday,1,6,Low,Pasta,598,23,460.46,Maybe,Maybe,0
2702,Budget,25-34,25k-50k,3,218,5,Evening,Sunday,1,60,High,"Coke,Fries,Burger",335,9,304.85,Definitely,No,1
2703,Budget,35-44,25k-50k,2,242,5,Afternoon,Saturday,1,27,Medium,Pizza,502,15,426.7,Definitely,No,1
2704,Budget,35-44,25k-50k,1,305,4,Night,Saturday,1,15,Low,Pasta,484,38,300.08,Definitely,No,1
2705,Regular,18-24,25k-50k,3,440,3,Afternoon,Sunday,1,31,Medium,Coke,230,18,188.6,Maybe,Maybe,0
2706,Premium,25-34,50k-100k,5,1121,2,Afternoon,Saturday,1,22,Medium,"Sandwich,Fries,Coke",304,16,255.36,Maybe,Maybe,1
2707,Budget,25-34,25k-50k,3,284,4,Night,Monday,0,15,Low,Coke,205,26,151.7,Definitely,No,1
2708,Regular,18-24,25k-50k,3,765,3,Afternoon,Tuesday,0,27,Medium,"Pasta,Burger",534,17,443.22,Maybe,Maybe,1
2709,Budget,35-44,<25k,3,268,4,Evening,Monday,0,5,Low,"Pasta,Pizza,Fries",484,39,295.24,Definitely,No,1
2710,Budget,18-24,25k-50k,3,364,4,Evening,Friday,0,9,Low,"Pizza,Coke,Fries",543,39,331.23,Definitely,No,1
2711,Premium,35-44,100k+,5,926,1,Evening,Wednesday,0,11,Low,"Fries,Sandwich",386,36,247.04,No,Yes,0
2712,Regular,25-34,50k-100k,5,645,3,Evening,Tuesday,0,18,Low,"Sandwich,Fries",220,34,145.2,Maybe,Maybe,0
2713,Budget,35-44,<25k,2,258,4,Evening,Tuesday,0,16,Low,Pasta,461,21,364.19,Definitely,No,1
2714,Premium,25-34,100k+,9,1440,1,Afternoon,Sunday,1,26,Medium,"Sandwich,Coke",296,13,257.52,No,Yes,0
2715,Budget,18-24,<25k,2,383,5,Afternoon,Thursday,0,25,Medium,"Pizza,Sandwich",482,15,409.7,Definitely,No,1
2716,Regular,25-34,50k-100k,5,430,2,Evening,Sunday,1,78,High,"Pizza,Burger,Sandwich",491,4,471.36,Maybe,Maybe,0
2717,Budget,18-24,25k-50k,2,322,4,Evening,Friday,0,11,Low,"Burger,Pizza",309,35,200.85,Definitely,No,1
2718,Regular,25-34,25k-50k,4,613,4,Morning,Friday,0,10,Low,"Burger,Pasta",350,23,269.5,Definitely,No,1
2719,Premium,18-24,50k-100k,8,866,2,Afternoon,Wednesday,0,33,Medium,"Burger,Fries,Coke",708,11,630.12,Maybe,Maybe,0
2720,Budget,35-44,25k-50k,3,272,4,Night,Tuesday,0,7,Low,"Coke,Burger",271,35,176.15,Definitely,No,1
2721,Budget,18-24,<25k,3,217,4,Evening,Tuesday,0,18,Low,Burger,450,20,360.0,Definitely,No,1
2722,Regular,35-44,50k-100k,5,462,2,Evening,Monday,0,10,Low,Coke,626,34,413.16,Maybe,Maybe,0
2723,Budget,25-34,<25k,2,260,4,Night,Thursday,0,9,Low,Coke,674,38,417.88,Definitely,No,1
2724,Regular,18-24,50k-100k,5,420,2,Evening,Friday,0,11,Low,"Coke,Pizza,Burger",272,33,182.24,Maybe,Maybe,0
2725,Regular,35-44,25k-50k,5,772,3,Evening,Monday,0,16,Low,"Fries,Pasta",233,36,149.12,Maybe,Maybe,0
2726,Budget,25-34,25k-50k,2,227,5,Night,Wednesday,0,5,Low,Sandwich,720,29,511.2,Definitely,No,1
2727,Budget,35-44,25k-50k,1,306,5,Evening,Saturday,1,67,High,Burger,611,6,574.34,Definitely,No,1
2728,Premium,25-34,100k+,8,1489,1,Night,Saturday,1,7,Low,"Fries,Pasta,Burger",593,34,391.38,No,Yes,0
2729,Budget,25-34,<25k,3,319,4,Night,Saturday,1,11,Low,"Coke,Sandwich",736,24,559.36,Definitely,No,1
2730,Regular,25-34,25k-50k,6,744,3,Evening,Sunday,1,58,High,Pasta,721,9,656.11,Maybe,Maybe,1
2731,Regular,35-44,50k-100k,6,546,4,Evening,Saturday,1,55,High,"Burger,Pasta,Coke",332,5,315.4,Definitely,No,1
2732,Regular,35-44,50k-100k,6,707,3,Evening,Thursday,0,12,Low,"Pizza,Sandwich",223,39,136.03,Maybe,Maybe,0
2733,Regular,35-44,50k-100k,6,577,4,Morning,Sunday,1,16,Low,"Pasta,Sandwich",637,24,484.12,Definitely,No,1
2734,Budget,25-34,25k-50k,1,246,4,Evening,Saturday,1,74,High,Fries,755,5,717.25,Definitely,No,1
2735,Budget,18-24,<25k,2,323,4,Evening,Friday,0,12,Low,Fries,269,32,182.92,Definitely,No,1
2736,Premium,18-24,50k-100k,7,934,2,Evening,Tuesday,0,12,Low,Sandwich,606,36,387.84,Maybe,Maybe,1
2737,Budget,18-24,<25k,1,345,4,Evening,Monday,0,6,Low,"Fries,Pizza,Coke",686,22,535.08,Definitely,No,1
2738,Budget,25-34,<25k,1,341,4,Afternoon,Wednesday,0,32,Medium,"Pasta,Fries",701,15,595.85,Definitely,No,1
2739,Budget,35-44,<25k,1,229,5,Night,Tuesday,0,7,Low,"Fries,Pizza,Coke",414,39,252.54,Definitely,No,1
2740,Budget,18-24,25k-50k,3,365,5,Evening,Friday,0,6,Low,Burger,379,34,250.14,Definitely,No,1
2741,Budget,35-44,25k-50k,2,213,5,Afternoon,Tuesday,0,39,Medium,Fries,233,10,209.7,Definitely,No,1
2742,Budget,18-24,25k-50k,2,359,5,Evening,Monday,0,6,Low,"Pasta,Burger",315,22,245.7,Definitely,No,1
